country_iso2,name,code,city,region,latitude,longitude,port_type,status,traffic_level,annual_capacity,teu_capacity,trade_volume,importance_score,weather_risk,political_risk,logistic_risk,risk_score,risk_level,main_industries,shipping_routes,ai_recommendation,description
NO,Bergen,BER78,Bergen,Vestland,60.4,5.32,"River Port",Active,Medium,48985492,6467137,17497570,0.81,17,33,53,34.33,Low,"Energy, Electronics, Chemicals",20,"Optimize supply chain through Bergen to reduce delays.","The port of Bergen is located in Bergen, Vestland. It plays a significant role in the region's trade."
NO,Tofte,TOF46,Tofte,Norway,59.55,10.57,Seaport,Active,High,3628321,2239534,8223812,0.67,29,51,80,53.33,Medium,Chemicals,20,"Optimize supply chain through Tofte to reduce delays.","The port of Tofte is located in Tofte, Norway. It plays a significant role in the region's trade."
NO,Rognan,ROG14,Rognan,Norway,67.1,15.42,"River Port",Active,High,9207078,3898163,5254550,0.81,23,59,41,41,Medium,"Chemicals, Energy, Machinery",16,"Optimize supply chain through Rognan to reduce delays.","The port of Rognan is located in Rognan, Norway. It plays a significant role in the region's trade."
NO,Leirvik,LEI70,Leirvik,Norway,59.78,5.5,"Dry Port",Active,Medium,22511507,5019980,2384817,0.52,85,93,91,89.67,High,"Energy, Textiles",9,"Optimize supply chain through Leirvik to reduce delays.","The port of Leirvik is located in Leirvik, Norway. It plays a significant role in the region's trade."
NO,Vaksdal,VAK68,Vaksdal,Norway,60.48,5.73,"Dry Port",Active,Medium,39146457,8657495,11263160,0.86,92,69,26,62.33,Medium,"Textiles, Machinery, Chemicals",20,"Optimize supply chain through Vaksdal to reduce delays.","The port of Vaksdal is located in Vaksdal, Norway. It plays a significant role in the region's trade."
NO,Sagvag,SAG76,Sagvag,Norway,59.77,5.38,"Offshore Terminal",Active,High,36680663,1459318,4294238,0.83,4,3,63,23.33,Low,Chemicals,16,"Optimize supply chain through Sagvag to reduce delays.","The port of Sagvag is located in Sagvag, Norway. It plays a significant role in the region's trade."
NO,Flekkefjorden,FLE18,Flekkefjorden,Norway,58.3,6.67,Seaport,Active,Low,28066078,1767798,12609193,0.69,37,75,33,48.33,Medium,Machinery,3,"Optimize supply chain through Flekkefjorden to reduce delays.","The port of Flekkefjorden is located in Flekkefjorden, Norway. It plays a significant role in the region's trade."
NO,Ulvik,ULV75,Narvik,"Troms og Finnmark",68.57,16.27,"Offshore Terminal",Active,Medium,33757615,933444,7776454,0.55,67,70,85,74,Medium,Chemicals,7,"Optimize supply chain through Ulvik to reduce delays.","The port of Ulvik is located in Narvik, Troms og Finnmark. It plays a significant role in the region's trade."
NO,Honningsvag,HON12,Honningsvaag,Finnmark,70.98,26,Seaport,Active,High,45162339,7680155,4350641,0.71,64,8,50,40.67,Medium,Energy,3,"Optimize supply chain through Honningsvag to reduce delays.","The port of Honningsvag is located in Honningsvaag, Finnmark. It plays a significant role in the region's trade."
NO,Sarpsborg,SAR85,Sarpsborg,Norway,59.27,11.1,"Offshore Terminal",Active,High,27737667,4538769,8425793,0.58,71,20,95,62,Medium,Automotive,12,"Optimize supply chain through Sarpsborg to reduce delays.","The port of Sarpsborg is located in Sarpsborg, Norway. It plays a significant role in the region's trade."
OM,"Mina Raysut",MIN23,"Mina Raysut",Dhofar,16.93,54.02,"Dry Port",Active,Medium,27940206,3070360,1960299,0.67,76,31,27,44.67,Medium,"Textiles, Chemicals",5,"Optimize supply chain through Mina Raysut to reduce delays.","The port of Mina Raysut is located in Mina Raysut, Dhofar. It plays a significant role in the region's trade."
OM,"Mina Al Fahl",MIN17,Muscat,"Muscat Governorate",23.63,58.52,Seaport,Active,Low,2743971,2365050,2126784,0.73,44,90,48,60.67,Medium,"Chemicals, Agriculture",3,"Optimize supply chain through Mina Al Fahl to reduce delays.","The port of Mina Al Fahl is located in Muscat, Muscat Governorate. It plays a significant role in the region's trade."
OM,"Qalhat Lng Terminal",QAL68,Qalhat,"Ash Sharqiyah South",22.68,59.4,"Dry Port",Active,Low,25253032,7195728,6076305,0.87,33,72,69,58,Medium,Chemicals,3,"Optimize supply chain through Qalhat Lng Terminal to reduce delays.","The port of Qalhat Lng Terminal is located in Qalhat, Ash Sharqiyah South. It plays a significant role in the region's trade."
OM,"Khawr Khasab",KHA90,"Khawr Khasab",Oman,26.22,56.23,"River Port",Active,Low,31893927,4211052,13956430,0.97,41,60,8,36.33,Low,Chemicals,10,"Optimize supply chain through Khawr Khasab to reduce delays.","The port of Khawr Khasab is located in Khawr Khasab, Oman. It plays a significant role in the region's trade."
OM,"Port Of Sohar",POR70,"Port Sohar","Al Batinah North.",24.52,56.63,"River Port",Active,High,44551603,2827981,7838501,0.55,24,70,26,40,Low,"Agriculture, Chemicals",12,"Optimize supply chain through Port Of Sohar to reduce delays.","The port of Port Of Sohar is located in Port Sohar, Al Batinah North.. It plays a significant role in the region's trade."
OM,"Mina Qabus",MIN54,Muscat,Muscat,23.63,58.58,"Offshore Terminal",Active,High,40600730,5050520,6069895,0.97,65,4,46,38.33,Low,Machinery,8,"Optimize supply chain through Mina Qabus to reduce delays.","The port of Mina Qabus is located in Muscat, Muscat. It plays a significant role in the region's trade."
PK,Gwadar,GWA17,Gwadar,Pakistan,25.13,62.3,"Dry Port",Active,Medium,3302926,2291181,646257,0.59,29,71,40,46.67,Medium,"Electronics, Chemicals",4,"Optimize supply chain through Gwadar to reduce delays.","The port of Gwadar is located in Gwadar, Pakistan. It plays a significant role in the region's trade."
PK,"Muhamamad Bin Qasim",MUH64,"Port Qasim",Sindh,24.77,67.35,"Offshore Terminal",Active,High,34305587,3065745,3161737,0.53,84,26,16,42,Medium,Chemicals,11,"Optimize supply chain through Muhamamad Bin Qasim to reduce delays.","The port of Muhamamad Bin Qasim is located in Port Qasim, Sindh. It plays a significant role in the region's trade."
PK,Karachi,KAR34,Karachi,Sindh,24.78,66.98,"Dry Port",Active,Low,47111021,7792668,14456778,0.88,40,53,14,35.67,Low,Electronics,5,"Optimize supply chain through Karachi to reduce delays.","The port of Karachi is located in Karachi, Sindh. It plays a significant role in the region's trade."
PW,"Malakal Harbor",MAL43,"Malakal Harbor",Palau,7.33,134.45,Seaport,Active,Medium,35347010,1668587,14325317,0.58,62,65,9,45.33,Medium,"Textiles, Electronics",9,"Optimize supply chain through Malakal Harbor to reduce delays.","The port of Malakal Harbor is located in Malakal Harbor, Palau. It plays a significant role in the region's trade."
PA,"Bahia De Las Minas",BAH64,"Bahía Las Minas",Colón,9.4,-79.82,Seaport,Active,High,4666497,5625054,16045096,0.51,21,85,94,66.67,Medium,Agriculture,15,"Optimize supply chain through Bahia De Las Minas to reduce delays.","The port of Bahia De Las Minas is located in Bahía Las Minas, Colón. It plays a significant role in the region's trade."
PA,"Bocas Del Toro",BOC25,"Bocas Del Toro",Panama,9.33,-82.23,Seaport,Active,Medium,2862490,3663062,2071753,0.52,64,3,67,44.67,Medium,"Machinery, Textiles, Chemicals",7,"Optimize supply chain through Bocas Del Toro to reduce delays.","The port of Bocas Del Toro is located in Bocas Del Toro, Panama. It plays a significant role in the region's trade."
PA,Balboa,BAL10,Balboa,Panamá,8.95,-79.57,"River Port",Active,Medium,23803719,4140310,19796824,0.9,28,50,84,54,Medium,"Automotive, Energy",5,"Optimize supply chain through Balboa to reduce delays.","The port of Balboa is located in Balboa, Panamá. It plays a significant role in the region's trade."
PA,"Charco Azul",CHA99,"Charco Azul","Panama Province",8.22,-82.87,Seaport,Active,High,39184359,9269427,7813722,0.59,18,7,25,16.67,Low,Automotive,12,"Optimize supply chain through Charco Azul to reduce delays.","The port of Charco Azul is located in Charco Azul, Panama Province. It plays a significant role in the region's trade."
PA,"Puerto Colon",PUE10,"Coco Solo",Colón,9.37,-79.88,Seaport,Active,Low,33081863,6113732,2010408,0.53,76,26,35,45.67,Medium,"Chemicals, Textiles",5,"Optimize supply chain through Puerto Colon to reduce delays.","The port of Puerto Colon is located in Coco Solo, Colón. It plays a significant role in the region's trade."
PG,"Port Moresby",POR47,"Port Moresby","Central Province",-9.47,147.13,"River Port",Active,High,1947443,6442158,6328532,0.92,53,31,3,29,Low,"Textiles, Agriculture",13,"Optimize supply chain through Port Moresby to reduce delays.","The port of Port Moresby is located in Port Moresby, Central Province. It plays a significant role in the region's trade."
PG,Lae,LAE42,Lae,Morobe,-6.73,147,"River Port",Active,Low,34090192,4971669,4993787,0.81,96,92,63,83.67,High,"Textiles, Agriculture",14,"Optimize supply chain through Lae to reduce delays.","The port of Lae is located in Lae, Morobe. It plays a significant role in the region's trade."
PG,"Longan Island",LON97,"Longan Island","Papua New Guinea",-1.22,144.3,"Offshore Terminal",Active,High,47198130,1971748,10929963,0.65,63,3,53,39.67,Low,"Machinery, Chemicals",13,"Optimize supply chain through Longan Island to reduce delays.","The port of Longan Island is located in Longan Island, Papua New Guinea. It plays a significant role in the region's trade."
PG,Lorengau,LOR79,Lorengau,"Manus Province",-2.02,147.27,Seaport,Active,High,20753315,2205644,15657095,0.69,61,23,68,50.67,Medium,Agriculture,14,"Optimize supply chain through Lorengau to reduce delays.","The port of Lorengau is located in Lorengau, Manus Province. It plays a significant role in the region's trade."
PG,"Discovery Bay",DIS44,"Discovery Bay","Papua New Guinea",-10.42,150.42,Seaport,Active,High,38178584,7084682,11636491,0.52,36,29,35,33.33,Low,Electronics,12,"Optimize supply chain through Discovery Bay to reduce delays.","The port of Discovery Bay is located in Discovery Bay, Papua New Guinea. It plays a significant role in the region's trade."
PG,Kokopo,KOK30,Kokopo,"Papua New Guinea",-4.33,152.27,"Offshore Terminal",Active,High,34202665,5219161,16021812,0.51,98,92,50,80,High,Textiles,3,"Optimize supply chain through Kokopo to reduce delays.","The port of Kokopo is located in Kokopo, Papua New Guinea. It plays a significant role in the region's trade."
PG,Samarai,SAM39,Samarai,"Papua New Guinea",-10.62,150.67,"River Port",Active,Medium,41521040,3481379,15858613,1,86,32,50,56,Medium,Chemicals,13,"Optimize supply chain through Samarai to reduce delays.","The port of Samarai is located in Samarai, Papua New Guinea. It plays a significant role in the region's trade."
PG,Daru,DAR53,Daru,"Papua New Guinea",-9.07,143.2,"Offshore Terminal",Active,Low,2985308,3873388,10907796,0.99,50,20,32,34,Low,"Chemicals, Electronics",9,"Optimize supply chain through Daru to reduce delays.","The port of Daru is located in Daru, Papua New Guinea. It plays a significant role in the region's trade."
PG,"Suloga Harbor",SUL29,"Suloga Harbor","Papua New Guinea",-9.22,152.77,"Dry Port",Active,High,22866180,8395828,7493336,0.91,67,82,10,53,Medium,"Chemicals, Energy",20,"Optimize supply chain through Suloga Harbor to reduce delays.","The port of Suloga Harbor is located in Suloga Harbor, Papua New Guinea. It plays a significant role in the region's trade."
PY,"Puerto De Asuncion",PUE13,"Puerto De Asuncion",Paraguay,-25.27,-57.68,Seaport,Active,Medium,37028401,1398596,19783859,0.89,28,83,51,54,Medium,Machinery,4,"Optimize supply chain through Puerto De Asuncion to reduce delays.","The port of Puerto De Asuncion is located in Puerto De Asuncion, Paraguay. It plays a significant role in the region's trade."
PE,"Bahia De Matarani",BAH50,"Bahia De Matarani",Peru,-17,-72.12,"River Port",Active,Medium,33080486,3296616,16707793,0.5,6,90,80,58.67,Medium,"Electronics, Chemicals",7,"Optimize supply chain through Bahia De Matarani to reduce delays.","The port of Bahia De Matarani is located in Bahia De Matarani, Peru. It plays a significant role in the region's trade."
PE,Iquitos,IQU51,Iquitos,Peru,-3.75,-73.23,"Dry Port",Active,Medium,14722301,750956,1947121,0.87,84,61,99,81.33,High,Electronics,10,"Optimize supply chain through Iquitos to reduce delays.","The port of Iquitos is located in Iquitos, Peru. It plays a significant role in the region's trade."
PE,Salaverry,SAL67,Salaverry,"La Libertad",-8.23,-78.98,Seaport,Active,Medium,20223491,8528341,16546757,0.85,45,39,51,45,Medium,"Energy, Agriculture, Machinery",14,"Optimize supply chain through Salaverry to reduce delays.","The port of Salaverry is located in Salaverry, La Libertad. It plays a significant role in the region's trade."
PE,"La Pampilla Oil Terminal",LAP90,"La Pampilla",Lima,-11.93,-77.13,"Offshore Terminal",Active,Medium,34667098,6945222,4561146,0.96,78,33,2,37.67,Low,"Automotive, Machinery, Energy",2,"Optimize supply chain through La Pampilla Oil Terminal to reduce delays.","The port of La Pampilla Oil Terminal is located in La Pampilla, Lima. It plays a significant role in the region's trade."
PE,"Puerto Cabo Blanco",PUE79,"Puerto Cabo Blanco",Peru,-4.25,-81.23,"Dry Port",Active,Low,17320081,3460261,3117195,0.77,97,86,25,69.33,Medium,Energy,18,"Optimize supply chain through Puerto Cabo Blanco to reduce delays.","The port of Puerto Cabo Blanco is located in Puerto Cabo Blanco, Peru. It plays a significant role in the region's trade."
PE,"Puerto De Chimbote",PUE45,Chimbote,Ancash,-9.08,-78.62,"Offshore Terminal",Active,Low,4831448,8871440,2156180,0.59,12,45,68,41.67,Medium,"Machinery, Automotive, Energy",13,"Optimize supply chain through Puerto De Chimbote to reduce delays.","The port of Puerto De Chimbote is located in Chimbote, Ancash. It plays a significant role in the region's trade."
PE,Chancay,CHA85,Chancay,Peru,-11.58,-77.25,"Offshore Terminal",Active,High,15728046,7389787,4828306,0.62,95,55,30,60,Medium,"Electronics, Agriculture",14,"Optimize supply chain through Chancay to reduce delays.","The port of Chancay is located in Chancay, Peru. It plays a significant role in the region's trade."
PE,"Punta Lobitos (bahia De Huarmey)",PUN73,Talara,Piura,-10.1,-78.17,"Dry Port",Active,High,25191053,1365281,18593605,0.71,73,46,60,59.67,Medium,Machinery,20,"Optimize supply chain through Punta Lobitos (bahia De Huarmey) to reduce delays.","The port of Punta Lobitos (bahia De Huarmey) is located in Talara, Piura. It plays a significant role in the region's trade."
PH,"General Santos",GEN71,"General Santos",Philippines,6.12,125.18,"Offshore Terminal",Active,Low,17430760,4850566,6107034,0.51,81,78,24,61,Medium,"Electronics, Agriculture, Chemicals",15,"Optimize supply chain through General Santos to reduce delays.","The port of General Santos is located in General Santos, Philippines. It plays a significant role in the region's trade."
PH,Gingoog,GIN72,Gingoog,Philippines,8.83,125.1,"Offshore Terminal",Active,High,26639867,4381142,1898733,0.88,99,29,52,60,Medium,"Electronics, Energy",9,"Optimize supply chain through Gingoog to reduce delays.","The port of Gingoog is located in Gingoog, Philippines. It plays a significant role in the region's trade."
PH,Laoang,LAO33,Laoang,Philippines,12.57,125.02,"River Port",Active,High,45991499,3996158,18234777,0.59,53,66,32,50.33,Medium,"Automotive, Textiles",6,"Optimize supply chain through Laoang to reduce delays.","The port of Laoang is located in Laoang, Philippines. It plays a significant role in the region's trade."
PH,"Legazpi Port",LEG47,"Legazpi Port",Philippines,13.15,123.75,"River Port",Active,Medium,33805855,3285190,1209301,0.65,35,23,41,33,Low,Automotive,7,"Optimize supply chain through Legazpi Port to reduce delays.","The port of Legazpi Port is located in Legazpi Port, Philippines. It plays a significant role in the region's trade."
PH,Guiuan,GUI19,Guiuan,Philippines,11.03,125.72,"River Port",Active,High,30460434,291060,14044769,0.86,42,11,36,29.67,Low,Textiles,2,"Optimize supply chain through Guiuan to reduce delays.","The port of Guiuan is located in Guiuan, Philippines. It plays a significant role in the region's trade."
